ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2017-10-08,"Stream flow, median, storm event",,211,ft3/s,Median,USGS-02203655,-84.21293,33.40441
2017-10-08,"Stream flow, mean, storm event",,212,ft3/s,Mean,USGS-02203655,-84.21293,33.40441
2017-10-08,Suspended Sediment Concentration (SSC),Suspended,161,mg/l,,USGS-02203655,-84.21293,33.40441
2014-11-17,"Temperature, water",,10.3,deg C,,USGS-02203655,-84.21293,33.40441
2014-11-17,Stream width measure,,28.0,ft,,USGS-02203655,-84.21293,33.40441
2014-11-17,"Temperature, air",,8.6,deg C,,USGS-02203655,-84.21293,33.40441
2014-11-17,Barometric pressure,,738,mm/Hg,,USGS-02203655,-84.21293,33.40441
2014-11-17,"Stream flow, instantaneous",,270,ft3/s,,USGS-02203655,-84.21293,33.40441
2014-11-17,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2014-11-17,"Height, gage",,4.86,ft,,USGS-02203655,-84.21293,33.40441
2014-11-17,Specific conductance,Total,63,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2014-11-17,"Acidity, (H+)",Total,0.00015,mg/l,,USGS-02203655,-84.21293,33.40441
2014-11-17,Oxygen,Dissolved,9.0,mg/l,,USGS-02203655,-84.21293,33.40441
2014-11-17,Oxygen,Dissolved,83,% saturatn,,USGS-02203655,-84.21293,33.40441
2014-11-17,pH,Total,6.8,std units,,USGS-02203655,-84.21293,33.40441
2014-11-17,"Height, gage",,1.48,m,,USGS-02203655,-84.21293,33.40441
2014-11-17,"Stream flow, instantaneous",,7.6,m3/sec,,USGS-02203655,-84.21293,33.40441
2014-11-17,Fecal Coliform,,4000,cfu/100ml,,USGS-02203655,-84.21293,33.40441
2014-11-17,Escherichia coli,,6100,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2014-11-17,Total Coliform,Total,260000,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2014-11-17,Turbidity,Total,170,FNU,,USGS-02203655,-84.21293,33.40441
2011-04-15,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2011-04-15,Specific conductance,Total,91,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Acidity, (H+)",Total,0.00008,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,pH,Total,7.1,std units,,USGS-02203655,-84.21293,33.40441
2011-04-15,Carbon dioxide,Total,4.1,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,2.0,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.97,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Nitrite,Dissolved,0.017,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-04-15,Nitrate,Dissolved,0.519,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-04-15,Kjeldahl nitrogen,Dissolved,0.43,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-04-15,Kjeldahl nitrogen,Total,1.4,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-04-15,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.54,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-04-15,Orthophosphate,Dissolved,0.027,mg/l asPO4,,USGS-02203655,-84.21293,33.40441
2011-04-15,Phosphorus,Total,0.176,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-04-15,Phosphorus,Dissolved,0.013,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-04-15,Orthophosphate,Dissolved,0.009,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Hardness, Ca, Mg",,29.6,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Hardness, non-carbonate",Dissolved,3,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-04-15,Calcium,Dissolved,7.89,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Magnesium,Dissolved,2.40,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Sodium,Dissolved,3.85,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.31,,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Sodium, percent total cations",,21,%,,USGS-02203655,-84.21293,33.40441
2011-04-15,Potassium,Dissolved,2.23,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Chloride,Dissolved,4.68,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Sulfate,Dissolved,8.37,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Silica,Dissolved,8.40,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Cadmium,Dissolved,0.026,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Chromium,Dissolved,0.54,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Copper,Dissolved,3.7,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Iron,Dissolved,517,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Lead,Dissolved,0.871,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Manganese,Dissolved,40.1,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Nickel,Dissolved,1.3,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Zinc,Dissolved,13.4,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Aluminum,Dissolved,283,ug/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Alkalinity,Dissolved,27.1,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-04-15,Escherichia coli,,5800,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2011-04-15,Total Coliform,Total,240000,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Stream flow, max, storm event",,564,ft3/s,Maximum,USGS-02203655,-84.21293,33.40441
2011-04-15,Turbidity,Total,66,FNU,,USGS-02203655,-84.21293,33.40441
2011-04-15,Total dissolved solids,Dissolved,57,mg/l,,USGS-02203655,-84.21293,33.40441
2011-04-15,Total dissolved solids,Dissolved,0.08,tons/ac ft,,USGS-02203655,-84.21293,33.40441
2011-04-15,Suspended Sediment Concentration (SSC),Suspended,82,%,,USGS-02203655,-84.21293,33.40441
2011-04-15,Nitrate,Dissolved,2.30,mg/l asNO3,,USGS-02203655,-84.21293,33.40441
2011-04-15,Nitrite,Dissolved,0.056,mg/l asNO2,,USGS-02203655,-84.21293,33.40441
2011-04-15,"Stream flow, mean, storm event",,87,ft3/s,Mean,USGS-02203655,-84.21293,33.40441
2011-04-15,Suspended Sediment Concentration (SSC),Suspended,105,mg/l,,USGS-02203655,-84.21293,33.40441
2014-08-19,Stream width measure,,30.0,ft,,USGS-02203655,-84.21293,33.40441
2014-08-19,"Temperature, water",,23.3,deg C,,USGS-02203655,-84.21293,33.40441
2014-08-19,"Temperature, air",,27.0,deg C,,USGS-02203655,-84.21293,33.40441
2014-08-19,"Stream flow, instantaneous",,9.6,ft3/s,,USGS-02203655,-84.21293,33.40441
2014-08-19,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2014-08-19,"Height, gage",,2.84,ft,,USGS-02203655,-84.21293,33.40441
2014-08-19,Specific conductance,Total,197,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2014-08-19,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02203655,-84.21293,33.40441
2014-08-19,Oxygen,Dissolved,6.9,mg/l,,USGS-02203655,-84.21293,33.40441
2014-08-19,pH,Total,7.2,std units,,USGS-02203655,-84.21293,33.40441
2014-08-19,"Height, gage",,0.87,m,,USGS-02203655,-84.21293,33.40441
2014-08-19,"Stream flow, instantaneous",,0.27,m3/sec,,USGS-02203655,-84.21293,33.40441
2014-08-19,Fecal Coliform,,460,cfu/100ml,,USGS-02203655,-84.21293,33.40441
2014-08-19,Escherichia coli,,420,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2014-08-19,Total Coliform,Total,33000,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2014-08-19,Turbidity,Total,2.0,FNU,,USGS-02203655,-84.21293,33.40441
2014-09-04,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2014-09-04,Specific conductance,Total,55,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Acidity, (H+)",Total,0.00009,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,pH,Total,7.1,std units,,USGS-02203655,-84.21293,33.40441
2014-09-04,Carbon dioxide,Total,3.0,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.3,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.56,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Nitrite,Dissolved,0.005,mg/l as N,,USGS-02203655,-84.21293,33.40441
2014-09-04,Nitrate,Dissolved,0.308,mg/l as N,,USGS-02203655,-84.21293,33.40441
2014-09-04,Kjeldahl nitrogen,Dissolved,0.25,mg/l as N,,USGS-02203655,-84.21293,33.40441
2014-09-04,Kjeldahl nitrogen,Total,1.0,mg/l as N,,USGS-02203655,-84.21293,33.40441
2014-09-04,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.313,mg/l as N,,USGS-02203655,-84.21293,33.40441
2014-09-04,Orthophosphate,Dissolved,0.025,mg/l asPO4,,USGS-02203655,-84.21293,33.40441
2014-09-04,Phosphorus,Total,0.242,mg/l as P,,USGS-02203655,-84.21293,33.40441
2014-09-04,Phosphorus,Dissolved,0.021,mg/l as P,,USGS-02203655,-84.21293,33.40441
2014-09-04,Orthophosphate,Dissolved,0.008,mg/l as P,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Hardness, Ca, Mg",,18.5,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Hardness, non-carbonate",Dissolved,0.0,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2014-09-04,Calcium,Dissolved,5.04,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Magnesium,Dissolved,1.44,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Sodium,Dissolved,2.10,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.21,,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Sodium, percent total cations",,18,%,,USGS-02203655,-84.21293,33.40441
2014-09-04,Potassium,Dissolved,2.28,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Chloride,Dissolved,1.98,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Sulfate,Dissolved,4.08,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Silica,Dissolved,5.13,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Cadmium,Dissolved,0.041,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Chromium,Dissolved,0.51,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Copper,Dissolved,13.6,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Iron,Dissolved,283,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Lead,Dissolved,1.17,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Manganese,Dissolved,71.9,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Nickel,Dissolved,0.96,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Zinc,Dissolved,12.0,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Aluminum,Dissolved,222,ug/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Alkalinity,Dissolved,18.2,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Stream flow, max, storm event",,43,ft3/s,Maximum,USGS-02203655,-84.21293,33.40441
2014-09-04,Turbidity,Total,160,FNU,,USGS-02203655,-84.21293,33.40441
2014-09-04,Total dissolved solids,Dissolved,35,mg/l,,USGS-02203655,-84.21293,33.40441
2014-09-04,Total dissolved solids,Dissolved,0.05,tons/ac ft,,USGS-02203655,-84.21293,33.40441
2014-09-04,Suspended Sediment Concentration (SSC),Suspended,90,%,,USGS-02203655,-84.21293,33.40441
2014-09-04,Nitrate,Dissolved,1.37,mg/l asNO3,,USGS-02203655,-84.21293,33.40441
2014-09-04,Nitrite,Dissolved,0.016,mg/l asNO2,,USGS-02203655,-84.21293,33.40441
2014-09-04,"Stream flow, median, storm event",,72,ft3/s,Median,USGS-02203655,-84.21293,33.40441
2014-09-04,"Stream flow, mean, storm event",,153,ft3/s,Mean,USGS-02203655,-84.21293,33.40441
2014-09-04,Suspended Sediment Concentration (SSC),Suspended,172,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2011-06-18,Specific conductance,Total,102,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Acidity, (H+)",Total,0.00005,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,pH,Total,7.3,std units,,USGS-02203655,-84.21293,33.40441
2011-06-18,Carbon dioxide,Total,2.9,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.6,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.90,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Nitrite,Dissolved,0.011,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-06-18,Nitrate,Dissolved,0.489,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-06-18,Kjeldahl nitrogen,Dissolved,0.40,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-06-18,Kjeldahl nitrogen,Total,1.1,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-06-18,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.50,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-06-18,Orthophosphate,Dissolved,0.029,mg/l asPO4,,USGS-02203655,-84.21293,33.40441
2011-06-18,Phosphorus,Total,0.234,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-06-18,Phosphorus,Dissolved,0.018,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-06-18,Orthophosphate,Dissolved,0.009,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Hardness, Ca, Mg",,33.4,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Hardness, non-carbonate",Dissolved,5,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-06-18,Calcium,Dissolved,8.80,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Magnesium,Dissolved,2.78,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Sodium,Dissolved,5.05,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.38,,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Sodium, percent total cations",,23,%,,USGS-02203655,-84.21293,33.40441
2011-06-18,Potassium,Dissolved,2.38,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Chloride,Dissolved,6.50,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Sulfate,Dissolved,10.1,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Silica,Dissolved,10.0,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Cadmium,Dissolved,0.025,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Chromium,Dissolved,0.34,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Copper,Dissolved,3.5,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Iron,Dissolved,369,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Lead,Dissolved,0.881,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Manganese,Dissolved,73.2,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Nickel,Dissolved,1.1,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Zinc,Dissolved,8.1,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Aluminum,Dissolved,180,ug/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Alkalinity,Dissolved,28.6,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Stream flow, max, storm event",,206,ft3/s,Maximum,USGS-02203655,-84.21293,33.40441
2011-06-18,Turbidity,Total,77,FNU,,USGS-02203655,-84.21293,33.40441
2011-06-18,Total dissolved solids,Dissolved,66,mg/l,,USGS-02203655,-84.21293,33.40441
2011-06-18,Total dissolved solids,Dissolved,0.09,tons/ac ft,,USGS-02203655,-84.21293,33.40441
2011-06-18,Suspended Sediment Concentration (SSC),Suspended,92,%,,USGS-02203655,-84.21293,33.40441
2011-06-18,Nitrate,Dissolved,2.16,mg/l asNO3,,USGS-02203655,-84.21293,33.40441
2011-06-18,Nitrite,Dissolved,0.037,mg/l asNO2,,USGS-02203655,-84.21293,33.40441
2011-06-18,"Stream flow, mean, storm event",,37,ft3/s,Mean,USGS-02203655,-84.21293,33.40441
2011-06-18,Suspended Sediment Concentration (SSC),Suspended,129,mg/l,,USGS-02203655,-84.21293,33.40441
2016-04-01,Stream width measure,,60.0,ft,,USGS-02203655,-84.21293,33.40441
2016-04-01,"Temperature, water",,17.8,deg C,,USGS-02203655,-84.21293,33.40441
2016-04-01,"Temperature, air",,20.0,deg C,,USGS-02203655,-84.21293,33.40441
2016-04-01,Barometric pressure,,734,mm/Hg,,USGS-02203655,-84.21293,33.40441
2016-04-01,"Stream flow, instantaneous",,297,ft3/s,,USGS-02203655,-84.21293,33.40441
2016-04-01,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2016-04-01,"Height, gage",,5.00,ft,,USGS-02203655,-84.21293,33.40441
2016-04-01,Specific conductance,Total,73,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2016-04-01,"Acidity, (H+)",Total,0.00022,mg/l,,USGS-02203655,-84.21293,33.40441
2016-04-01,Oxygen,Dissolved,7.9,mg/l,,USGS-02203655,-84.21293,33.40441
2016-04-01,Oxygen,Dissolved,86,% saturatn,,USGS-02203655,-84.21293,33.40441
2016-04-01,pH,Total,6.7,std units,,USGS-02203655,-84.21293,33.40441
2016-04-01,"Height, gage",,1.52,m,,USGS-02203655,-84.21293,33.40441
2016-04-01,"Stream flow, instantaneous",,8.4,m3/sec,,USGS-02203655,-84.21293,33.40441
2016-04-01,Fecal Coliform,,6300,cfu/100ml,,USGS-02203655,-84.21293,33.40441
2016-04-01,Escherichia coli,,7600,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2016-04-01,Total Coliform,Total,220000,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2016-04-01,Turbidity,Total,46,FNU,,USGS-02203655,-84.21293,33.40441
2013-03-12,Oxygen,Dissolved,9.2,mg/l,,USGS-02203655,-84.21293,33.40441
2013-03-12,"Temperature, water",,11.0,deg C,,USGS-02203655,-84.21293,33.40441
2013-03-12,"Temperature, air",,7.8,deg C,,USGS-02203655,-84.21293,33.40441
2013-03-12,Barometric pressure,,737,mm/Hg,,USGS-02203655,-84.21293,33.40441
2013-03-12,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2013-03-12,"Height, gage",,3.50,ft,,USGS-02203655,-84.21293,33.40441
2013-03-12,Specific conductance,Total,89,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2013-03-12,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02203655,-84.21293,33.40441
2013-03-12,Oxygen,Dissolved,86,% saturatn,,USGS-02203655,-84.21293,33.40441
2013-03-12,pH,Total,7.2,std units,,USGS-02203655,-84.21293,33.40441
2013-03-12,"Height, gage",,1.07,m,,USGS-02203655,-84.21293,33.40441
2013-03-12,Fecal Coliform,,4700,cfu/100ml,,USGS-02203655,-84.21293,33.40441
2013-03-12,Escherichia coli,,1200,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2013-03-12,Total Coliform,Total,65000,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2013-03-12,Turbidity,Total,21,FNU,,USGS-02203655,-84.21293,33.40441
2011-03-15,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2011-03-15,Specific conductance,Total,69,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Acidity, (H+)",Total,0.00008,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,pH,Total,7.1,std units,,USGS-02203655,-84.21293,33.40441
2011-03-15,Carbon dioxide,Total,3.2,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.0,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.66,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Nitrite,Dissolved,0.008,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-03-15,Nitrate,Dissolved,0.363,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-03-15,Kjeldahl nitrogen,Dissolved,0.29,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-03-15,Kjeldahl nitrogen,Total,0.67,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-03-15,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.37,mg/l as N,,USGS-02203655,-84.21293,33.40441
2011-03-15,Orthophosphate,Dissolved,0.019,mg/l asPO4,,USGS-02203655,-84.21293,33.40441
2011-03-15,Phosphorus,Total,0.157,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-03-15,Phosphorus,Dissolved,0.013,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-03-15,Orthophosphate,Dissolved,0.006,mg/l as P,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Hardness, Ca, Mg",,22.6,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Hardness, non-carbonate",Dissolved,2,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-03-15,Calcium,Dissolved,6.03,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Magnesium,Dissolved,1.82,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Sodium,Dissolved,3.26,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.30,,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Sodium, percent total cations",,23,%,,USGS-02203655,-84.21293,33.40441
2011-03-15,Potassium,Dissolved,1.40,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Chloride,Dissolved,3.58,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Zinc,Dissolved,14.8,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Sulfate,Dissolved,6.79,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Silica,Dissolved,6.32,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Cadmium,Dissolved,0.036,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Chromium,Dissolved,0.63,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Copper,Dissolved,3.1,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Iron,Dissolved,347,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Lead,Dissolved,0.723,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Manganese,Dissolved,63.6,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Nickel,Dissolved,1.3,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Aluminum,Dissolved,326,ug/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Alkalinity,Dissolved,20.4,mg/l CaCO3,,USGS-02203655,-84.21293,33.40441
2011-03-15,Escherichia coli,,2200,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2011-03-15,Total Coliform,Total,98000,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Stream flow, max, storm event",,685,ft3/s,Maximum,USGS-02203655,-84.21293,33.40441
2011-03-15,Turbidity,Total,82,FNU,,USGS-02203655,-84.21293,33.40441
2011-03-15,Total dissolved solids,Dissolved,44,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-15,Total dissolved solids,Dissolved,0.06,tons/ac ft,,USGS-02203655,-84.21293,33.40441
2011-03-15,Suspended Sediment Concentration (SSC),Suspended,84,%,,USGS-02203655,-84.21293,33.40441
2011-03-15,Nitrate,Dissolved,1.61,mg/l asNO3,,USGS-02203655,-84.21293,33.40441
2011-03-15,Nitrite,Dissolved,0.026,mg/l asNO2,,USGS-02203655,-84.21293,33.40441
2011-03-15,"Stream flow, mean, storm event",,209,ft3/s,Mean,USGS-02203655,-84.21293,33.40441
2011-03-15,Suspended Sediment Concentration (SSC),Suspended,90,mg/l,,USGS-02203655,-84.21293,33.40441
2016-08-25,Stream width measure,,30.0,ft,,USGS-02203655,-84.21293,33.40441
2016-08-25,"Temperature, water",,23.8,deg C,,USGS-02203655,-84.21293,33.40441
2016-08-25,"Temperature, air",,29.1,deg C,,USGS-02203655,-84.21293,33.40441
2016-08-25,Barometric pressure,,748,mm/Hg,,USGS-02203655,-84.21293,33.40441
2016-08-25,"Stream flow, instantaneous",,18,ft3/s,,USGS-02203655,-84.21293,33.40441
2016-08-25,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2016-08-25,"Height, gage",,3.35,ft,,USGS-02203655,-84.21293,33.40441
2016-08-25,Specific conductance,Total,115,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2016-08-25,"Acidity, (H+)",Total,0.00010,mg/l,,USGS-02203655,-84.21293,33.40441
2016-08-25,Oxygen,Dissolved,6.8,mg/l,,USGS-02203655,-84.21293,33.40441
2016-08-25,Oxygen,Dissolved,82,% saturatn,,USGS-02203655,-84.21293,33.40441
2016-08-25,pH,Total,7.0,std units,,USGS-02203655,-84.21293,33.40441
2016-08-25,"Height, gage",,1.02,m,,USGS-02203655,-84.21293,33.40441
2016-08-25,"Stream flow, instantaneous",,0.51,m3/sec,,USGS-02203655,-84.21293,33.40441
2016-08-25,Fecal Coliform,,1300,cfu/100ml,,USGS-02203655,-84.21293,33.40441
2016-08-25,Escherichia coli,,1700,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2016-08-25,Total Coliform,Total,65000,MPN/100 ml,,USGS-02203655,-84.21293,33.40441
2016-08-25,Turbidity,Total,10,FNU,,USGS-02203655,-84.21293,33.40441
2011-03-09,Number of sampling points,,1,count,,USGS-02203655,-84.21293,33.40441
2011-03-09,Specific conductance,Total,69,uS/cm @25C,,USGS-02203655,-84.21293,33.40441
2011-03-09,"Acidity, (H+)",Total,0.00008,mg/l,,USGS-02203655,-84.21293,33.40441
2011-03-09,pH,Total,7.1,std units,,USGS-02203655,-84.21293,33.40441
