ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2010-11-15,Lead,Dissolved,0.267,ug/l,,USGS-02336360,-84.2244,33.5209
2010-11-15,Manganese,Dissolved,15.4,ug/l,,USGS-02336360,-84.2244,33.5209
2010-11-15,Nickel,Dissolved,0.70,ug/l,,USGS-02336360,-84.2244,33.5209
2010-11-15,Zinc,Dissolved,6.1,ug/l,,USGS-02336360,-84.2244,33.5209
2010-11-15,Aluminum,Dissolved,68.7,ug/l,,USGS-02336360,-84.2244,33.5209
2010-11-15,Alkalinity,Dissolved,25.9,mg/l CaCO3,,USGS-02336360,-84.2244,33.5209
2010-11-15,Escherichia coli,,4800,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2010-11-15,"Stream flow, max, storm event",,455,ft3/s,Maximum,USGS-02336360,-84.2244,33.5209
2010-11-15,Turbidity,Total,68,FNU,,USGS-02336360,-84.2244,33.5209
2010-11-15,Total dissolved solids,Dissolved,50,mg/l,,USGS-02336360,-84.2244,33.5209
2010-11-15,Total dissolved solids,Dissolved,0.07,tons/ac ft,,USGS-02336360,-84.2244,33.5209
2010-11-15,Suspended Sediment Concentration (SSC),Suspended,84,%,,USGS-02336360,-84.2244,33.5209
2010-11-15,Nitrate,Dissolved,1.31,mg/l asNO3,,USGS-02336360,-84.2244,33.5209
2010-11-15,Nitrite,Dissolved,0.016,mg/l asNO2,,USGS-02336360,-84.2244,33.5209
2010-11-15,"Stream flow, mean, storm event",,204,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2010-11-15,Suspended Sediment Concentration (SSC),Suspended,142,mg/l,,USGS-02336360,-84.2244,33.5209
2014-08-19,Stream width measure,,35.0,ft,,USGS-02336360,-84.2244,33.5209
2014-08-19,"Temperature, water",,23.6,deg C,,USGS-02336360,-84.2244,33.5209
2014-08-19,"Temperature, air",,23.3,deg C,,USGS-02336360,-84.2244,33.5209
2014-08-19,Barometric pressure,,739,mm/Hg,,USGS-02336360,-84.2244,33.5209
2014-08-19,Stream flow,,14,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2014-08-19,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2014-08-19,"Height, gage",,1.00,ft,,USGS-02336360,-84.2244,33.5209
2014-08-19,Specific conductance,Total,98,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2014-08-19,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336360,-84.2244,33.5209
2014-08-19,Oxygen,Dissolved,7.0,mg/l,,USGS-02336360,-84.2244,33.5209
2014-08-19,Oxygen,Dissolved,86,% saturatn,,USGS-02336360,-84.2244,33.5209
2014-08-19,pH,Total,7.2,std units,,USGS-02336360,-84.2244,33.5209
2014-08-19,"Height, gage",,0.30,m,,USGS-02336360,-84.2244,33.5209
2014-08-19,Stream flow,,0.40,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2014-08-19,Fecal Coliform,,20000,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2014-08-19,Escherichia coli,,13000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-08-19,Total Coliform,Total,100000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-08-19,Turbidity,Total,9.6,FNU,,USGS-02336360,-84.2244,33.5209
2016-04-01,Stream width measure,,50.0,ft,,USGS-02336360,-84.2244,33.5209
2016-04-01,"Temperature, water",,17.7,deg C,,USGS-02336360,-84.2244,33.5209
2016-04-01,"Temperature, air",,19.7,deg C,,USGS-02336360,-84.2244,33.5209
2016-04-01,Barometric pressure,,738,mm/Hg,,USGS-02336360,-84.2244,33.5209
2016-04-01,Stream flow,,216,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2016-04-01,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2016-04-01,"Height, gage",,2.48,ft,,USGS-02336360,-84.2244,33.5209
2016-04-01,Specific conductance,Total,70,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2016-04-01,"Acidity, (H+)",Total,0.00009,mg/l,,USGS-02336360,-84.2244,33.5209
2016-04-01,Oxygen,Dissolved,8.5,mg/l,,USGS-02336360,-84.2244,33.5209
2016-04-01,Oxygen,Dissolved,92,% saturatn,,USGS-02336360,-84.2244,33.5209
2016-04-01,pH,Total,7.0,std units,,USGS-02336360,-84.2244,33.5209
2016-04-01,"Height, gage",,0.76,m,,USGS-02336360,-84.2244,33.5209
2016-04-01,Stream flow,,6.1,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2016-04-01,Fecal Coliform,,6700,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2016-04-01,Escherichia coli,,6100,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2016-04-01,Total Coliform,Total,240000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2016-04-01,Turbidity,Total,110,FNU,,USGS-02336360,-84.2244,33.5209
2012-10-01,"Temperature, water",,20.7,deg C,,USGS-02336360,-84.2244,33.5209
2012-10-01,"Temperature, air",,18.6,deg C,,USGS-02336360,-84.2244,33.5209
2012-10-01,Barometric pressure,,736,mm/Hg,,USGS-02336360,-84.2244,33.5209
2012-10-01,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2012-10-01,"Height, gage",,4.32,ft,,USGS-02336360,-84.2244,33.5209
2012-10-01,Specific conductance,Total,64,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2012-10-01,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336360,-84.2244,33.5209
2012-10-01,Oxygen,Dissolved,8.1,mg/l,,USGS-02336360,-84.2244,33.5209
2012-10-01,Oxygen,Dissolved,93,% saturatn,,USGS-02336360,-84.2244,33.5209
2012-10-01,pH,Total,7.2,std units,,USGS-02336360,-84.2244,33.5209
2012-10-01,"Height, gage",,1.32,m,,USGS-02336360,-84.2244,33.5209
2012-10-01,Fecal Coliform,,21000,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2012-10-01,Escherichia coli,,5300,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2012-10-01,Total Coliform,Total,250000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2012-10-01,Turbidity,Total,19,FNU,,USGS-02336360,-84.2244,33.5209
2016-08-25,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336360,-84.2244,33.5209
2016-08-25,Stream width measure,,35.0,ft,,USGS-02336360,-84.2244,33.5209
2016-08-25,"Temperature, water",,24.7,deg C,,USGS-02336360,-84.2244,33.5209
2016-08-25,"Temperature, air",,26.7,deg C,,USGS-02336360,-84.2244,33.5209
2016-08-25,Barometric pressure,,750,mm/Hg,,USGS-02336360,-84.2244,33.5209
2016-08-25,Stream flow,,17,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2016-08-25,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2016-08-25,"Height, gage",,1.07,ft,,USGS-02336360,-84.2244,33.5209
2016-08-25,Specific conductance,Total,82,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2016-08-25,Oxygen,Dissolved,7.3,mg/l,,USGS-02336360,-84.2244,33.5209
2016-08-25,Oxygen,Dissolved,89,% saturatn,,USGS-02336360,-84.2244,33.5209
2016-08-25,pH,Total,7.2,std units,,USGS-02336360,-84.2244,33.5209
2016-08-25,"Height, gage",,0.33,m,,USGS-02336360,-84.2244,33.5209
2016-08-25,Stream flow,,0.48,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2016-08-25,Fecal Coliform,,4700,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2016-08-25,Escherichia coli,,1400,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2016-08-25,Total Coliform,Total,62000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2016-08-25,Turbidity,Total,21,FNU,,USGS-02336360,-84.2244,33.5209
2017-11-07,Stream width measure,,40.0,ft,,USGS-02336360,-84.2244,33.5209
2017-11-07,"Temperature, water",,17.9,deg C,,USGS-02336360,-84.2244,33.5209
2017-11-07,"Temperature, air",,20.1,deg C,,USGS-02336360,-84.2244,33.5209
2017-11-07,Barometric pressure,,741,mm/Hg,,USGS-02336360,-84.2244,33.5209
2017-11-07,Stream flow,,9.1,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2017-11-07,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2017-11-07,"Height, gage",,1.00,ft,,USGS-02336360,-84.2244,33.5209
2017-11-07,Specific conductance,Total,109,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2017-11-07,"Acidity, (H+)",Total,0.00010,mg/l,,USGS-02336360,-84.2244,33.5209
2017-11-07,Oxygen,Dissolved,7.9,mg/l,,USGS-02336360,-84.2244,33.5209
2017-11-07,Oxygen,Dissolved,85,% saturatn,,USGS-02336360,-84.2244,33.5209
2017-11-07,pH,Total,7.0,std units,,USGS-02336360,-84.2244,33.5209
2017-11-07,"Height, gage",,0.30,m,,USGS-02336360,-84.2244,33.5209
2017-11-07,Stream flow,,0.26,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2017-11-07,Fecal Coliform,,170,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2017-11-07,Escherichia coli,,190,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-11-07,Total Coliform,Total,6200,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-11-07,Turbidity,Total,2.1,FNU,,USGS-02336360,-84.2244,33.5209
2014-08-26,Specific conductance,Total,110,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2014-08-26,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336360,-84.2244,33.5209
2014-08-26,Oxygen,Dissolved,7.2,mg/l,,USGS-02336360,-84.2244,33.5209
2014-08-26,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2014-08-26,"Height, gage",,0.82,ft,,USGS-02336360,-84.2244,33.5209
2014-08-26,Stream width measure,,30.0,ft,,USGS-02336360,-84.2244,33.5209
2014-08-26,"Temperature, water",,22.0,deg C,,USGS-02336360,-84.2244,33.5209
2014-08-26,"Temperature, air",,18.2,deg C,,USGS-02336360,-84.2244,33.5209
2014-08-26,Barometric pressure,,743,mm/Hg,,USGS-02336360,-84.2244,33.5209
2014-08-26,Stream flow,,7.5,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2014-08-26,Oxygen,Dissolved,84,% saturatn,,USGS-02336360,-84.2244,33.5209
2014-08-26,pH,Total,7.4,std units,,USGS-02336360,-84.2244,33.5209
2014-08-26,"Height, gage",,0.25,m,,USGS-02336360,-84.2244,33.5209
2014-08-26,Stream flow,,0.21,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2014-08-26,Fecal Coliform,,430,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2014-08-26,Escherichia coli,,220,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-08-26,Total Coliform,Total,16000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-08-26,Turbidity,Total,5.3,FNU,,USGS-02336360,-84.2244,33.5209
2013-11-01,"Temperature, water",,17.6,deg C,,USGS-02336360,-84.2244,33.5209
2013-11-01,"Temperature, air",,19.8,deg C,,USGS-02336360,-84.2244,33.5209
2013-11-01,Barometric pressure,,736,mm/Hg,,USGS-02336360,-84.2244,33.5209
2013-11-01,Stream flow,,105,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2013-11-01,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2013-11-01,"Height, gage",,1.78,ft,,USGS-02336360,-84.2244,33.5209
2013-11-01,Specific conductance,Total,93,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2013-11-01,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336360,-84.2244,33.5209
2013-11-01,Oxygen,Dissolved,8.3,mg/l,,USGS-02336360,-84.2244,33.5209
2013-11-01,Oxygen,Dissolved,90,% saturatn,,USGS-02336360,-84.2244,33.5209
2013-11-01,pH,Total,7.2,std units,,USGS-02336360,-84.2244,33.5209
2013-11-01,"Height, gage",,0.54,m,,USGS-02336360,-84.2244,33.5209
2013-11-01,Stream flow,,3.0,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2013-11-01,Fecal Coliform,,5500,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2013-11-01,Escherichia coli,,5500,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2013-11-01,Total Coliform,Total,140000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2013-11-01,Turbidity,Total,43,FNU,,USGS-02336360,-84.2244,33.5209
2013-08-08,"Temperature, water",,25.1,deg C,,USGS-02336360,-84.2244,33.5209
2013-08-08,"Temperature, air",,27.2,deg C,,USGS-02336360,-84.2244,33.5209
2013-08-08,Barometric pressure,,745,mm/Hg,,USGS-02336360,-84.2244,33.5209
2013-08-08,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2013-08-08,"Height, gage",,1.28,ft,,USGS-02336360,-84.2244,33.5209
2013-08-08,Specific conductance,Total,72,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2013-08-08,"Acidity, (H+)",Total,0.00003,mg/l,,USGS-02336360,-84.2244,33.5209
2013-08-08,Oxygen,Dissolved,7.3,mg/l,,USGS-02336360,-84.2244,33.5209
2013-08-08,Oxygen,Dissolved,91,% saturatn,,USGS-02336360,-84.2244,33.5209
2013-08-08,pH,Total,7.5,std units,,USGS-02336360,-84.2244,33.5209
2013-08-08,"Height, gage",,0.39,m,,USGS-02336360,-84.2244,33.5209
2013-08-08,Fecal Coliform,,3600,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2013-08-08,Escherichia coli,,2200,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2013-08-08,Total Coliform,Total,150000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2013-08-08,Turbidity,Total,17,FNU,,USGS-02336360,-84.2244,33.5209
2017-06-20,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2017-06-20,Stream width measure,,40.0,ft,,USGS-02336360,-84.2244,33.5209
2017-06-20,"Temperature, water",,24.8,deg C,,USGS-02336360,-84.2244,33.5209
2017-06-20,"Temperature, air",,26.4,deg C,,USGS-02336360,-84.2244,33.5209
2017-06-20,Barometric pressure,,742,mm/Hg,,USGS-02336360,-84.2244,33.5209
2017-06-20,Stream flow,,39,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2017-06-20,"Height, gage",,1.06,ft,,USGS-02336360,-84.2244,33.5209
2017-06-20,Specific conductance,Total,74,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2017-06-20,"Acidity, (H+)",Total,0.00011,mg/l,,USGS-02336360,-84.2244,33.5209
2017-06-20,Oxygen,Dissolved,7.1,mg/l,,USGS-02336360,-84.2244,33.5209
2017-06-20,Oxygen,Dissolved,87,% saturatn,,USGS-02336360,-84.2244,33.5209
2017-06-20,pH,Total,7.0,std units,,USGS-02336360,-84.2244,33.5209
2017-06-20,"Height, gage",,0.32,m,,USGS-02336360,-84.2244,33.5209
2017-06-20,Stream flow,,1.1,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2017-06-20,Fecal Coliform,,4800,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2017-06-20,Escherichia coli,,2000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-06-20,Total Coliform,Total,100000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-06-20,Turbidity,Total,19,FNU,,USGS-02336360,-84.2244,33.5209
2017-06-20,Suspended Sediment Concentration (SSC),Suspended,18,mg/l,,USGS-02336360,-84.2244,33.5209
2017-06-20,Specific conductance,Total,75,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2014-11-18,Fecal Coliform,,4600,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2014-11-18,Turbidity,Total,25,FNU,,USGS-02336360,-84.2244,33.5209
2014-11-18,Escherichia coli,,2700,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-11-18,Total Coliform,Total,240000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-11-18,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2014-11-18,"Height, gage",,1.24,ft,,USGS-02336360,-84.2244,33.5209
2014-11-18,Specific conductance,Total,73,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2014-11-18,"Acidity, (H+)",Total,0.00008,mg/l,,USGS-02336360,-84.2244,33.5209
2014-11-18,Oxygen,Dissolved,11.3,mg/l,,USGS-02336360,-84.2244,33.5209
2014-11-18,Oxygen,Dissolved,94,% saturatn,,USGS-02336360,-84.2244,33.5209
2014-11-18,pH,Total,7.1,std units,,USGS-02336360,-84.2244,33.5209
2014-11-18,"Height, gage",,0.38,m,,USGS-02336360,-84.2244,33.5209
2014-11-18,Stream flow,,1.2,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2014-11-18,Stream width measure,,20.0,ft,,USGS-02336360,-84.2244,33.5209
2014-11-18,"Temperature, water",,6.3,deg C,,USGS-02336360,-84.2244,33.5209
2014-11-18,"Temperature, air",,-4.3,deg C,,USGS-02336360,-84.2244,33.5209
2014-11-18,Barometric pressure,,740,mm/Hg,,USGS-02336360,-84.2244,33.5209
2014-11-18,Stream flow,,41,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2016-08-02,Stream width measure,,35.0,ft,,USGS-02336360,-84.2244,33.5209
2016-08-02,"Temperature, water",,26.9,deg C,,USGS-02336360,-84.2244,33.5209
2016-08-02,"Temperature, air",,31.5,deg C,,USGS-02336360,-84.2244,33.5209
2016-08-02,Barometric pressure,,742,mm/Hg,,USGS-02336360,-84.2244,33.5209
2016-08-02,Stream flow,,8.1,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2016-08-02,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2016-08-02,"Height, gage",,0.86,ft,,USGS-02336360,-84.2244,33.5209
2016-08-02,Specific conductance,Total,125,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2016-08-02,"Acidity, (H+)",Total,0.00002,mg/l,,USGS-02336360,-84.2244,33.5209
2016-08-02,Oxygen,Dissolved,8.1,mg/l,,USGS-02336360,-84.2244,33.5209
2016-08-02,Oxygen,Dissolved,104,% saturatn,,USGS-02336360,-84.2244,33.5209
2016-08-02,pH,Total,7.6,std units,,USGS-02336360,-84.2244,33.5209
2016-08-02,"Height, gage",,0.26,m,,USGS-02336360,-84.2244,33.5209
2016-08-02,Stream flow,,0.23,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2016-08-02,Fecal Coliform,,710,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2016-08-02,Escherichia coli,,380,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2016-08-02,Total Coliform,Total,12000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2016-08-02,Turbidity,Total,3.4,FNU,,USGS-02336360,-84.2244,33.5209
2014-11-25,Stream width measure,,40.0,ft,,USGS-02336360,-84.2244,33.5209
2014-11-25,"Temperature, water",,10.6,deg C,,USGS-02336360,-84.2244,33.5209
2014-11-25,"Temperature, air",,11.7,deg C,,USGS-02336360,-84.2244,33.5209
2014-11-25,Barometric pressure,,740,mm/Hg,,USGS-02336360,-84.2244,33.5209
2014-11-25,Stream flow,,18,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2014-11-25,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2014-11-25,"Height, gage",,1.09,ft,,USGS-02336360,-84.2244,33.5209
2014-11-25,Specific conductance,Total,88,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2014-11-25,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336360,-84.2244,33.5209
2014-11-25,Oxygen,Dissolved,9.8,mg/l,,USGS-02336360,-84.2244,33.5209
2014-11-25,Oxygen,Dissolved,91,% saturatn,,USGS-02336360,-84.2244,33.5209
2014-11-25,pH,Total,7.2,std units,,USGS-02336360,-84.2244,33.5209
2014-11-25,"Height, gage",,0.33,m,,USGS-02336360,-84.2244,33.5209
2014-11-25,Stream flow,,0.51,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2014-11-25,Fecal Coliform,,1100,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2014-11-25,Escherichia coli,,1500,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-11-25,Total Coliform,Total,27000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-11-25,Turbidity,Total,17,FNU,,USGS-02336360,-84.2244,33.5209
2017-06-27,Stream flow,,15,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2017-06-27,Stream width measure,,15.0,ft,,USGS-02336360,-84.2244,33.5209
2017-06-27,"Temperature, water",,21.4,deg C,,USGS-02336360,-84.2244,33.5209
2017-06-27,"Temperature, air",,20.5,deg C,,USGS-02336360,-84.2244,33.5209
2017-06-27,Barometric pressure,,743,mm/Hg,,USGS-02336360,-84.2244,33.5209
2017-06-27,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2017-06-27,"Height, gage",,0.97,ft,,USGS-02336360,-84.2244,33.5209
2017-06-27,Specific conductance,Total,128,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2017-06-27,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336360,-84.2244,33.5209
2017-06-27,Oxygen,Dissolved,7.8,mg/l,,USGS-02336360,-84.2244,33.5209
2017-06-27,Oxygen,Dissolved,91,% saturatn,,USGS-02336360,-84.2244,33.5209
2017-06-27,pH,Total,7.4,std units,,USGS-02336360,-84.2244,33.5209
2017-06-27,"Height, gage",,0.30,m,,USGS-02336360,-84.2244,33.5209
2017-06-27,Stream flow,,0.42,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2017-06-27,Fecal Coliform,,570,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2017-06-27,Escherichia coli,,270,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-06-27,Total Coliform,Total,16000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-06-27,Turbidity,Total,3.8,FNU,,USGS-02336360,-84.2244,33.5209
2014-02-18,Stream width measure,,35.0,ft,,USGS-02336360,-84.2244,33.5209
2014-02-18,"Temperature, water",,8.4,deg C,,USGS-02336360,-84.2244,33.5209
2014-02-18,"Temperature, air",,12.9,deg C,,USGS-02336360,-84.2244,33.5209
2014-02-18,Barometric pressure,,744,mm/Hg,,USGS-02336360,-84.2244,33.5209
2014-02-18,Stream flow,,39,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2014-02-18,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2014-02-18,"Height, gage",,1.20,ft,,USGS-02336360,-84.2244,33.5209
2014-02-18,Specific conductance,Total,207,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2014-02-18,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336360,-84.2244,33.5209
2014-02-18,Oxygen,Dissolved,10.5,mg/l,,USGS-02336360,-84.2244,33.5209
2014-02-18,Oxygen,Dissolved,92,% saturatn,,USGS-02336360,-84.2244,33.5209
2014-02-18,pH,Total,7.4,std units,,USGS-02336360,-84.2244,33.5209
2014-02-18,"Height, gage",,0.37,m,,USGS-02336360,-84.2244,33.5209
2014-02-18,Stream flow,,1.1,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2014-02-18,Fecal Coliform,,510,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2014-02-18,Escherichia coli,,1200,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-02-18,Total Coliform,Total,5000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-02-18,Turbidity,Total,4.8,FNU,,USGS-02336360,-84.2244,33.5209
2014-07-19,"Temperature, water",,21.6,deg C,,USGS-02336360,-84.2244,33.5209
2014-07-19,"Temperature, air",,25.1,deg C,,USGS-02336360,-84.2244,33.5209
2014-07-19,Barometric pressure,,745,mm/Hg,,USGS-02336360,-84.2244,33.5209
2014-07-19,Stream flow,,1610,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2014-07-19,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2014-07-19,"Height, gage",,8.38,ft,,USGS-02336360,-84.2244,33.5209
2014-07-19,Specific conductance,Total,45,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2014-07-19,"Acidity, (H+)",Total,0.00002,mg/l,,USGS-02336360,-84.2244,33.5209
2014-07-19,Oxygen,Dissolved,8.0,mg/l,,USGS-02336360,-84.2244,33.5209
2014-07-19,Oxygen,Dissolved,93,% saturatn,,USGS-02336360,-84.2244,33.5209
2014-07-19,pH,Total,7.7,std units,,USGS-02336360,-84.2244,33.5209
2014-07-19,"Height, gage",,2.55,m,,USGS-02336360,-84.2244,33.5209
2014-07-19,Stream flow,,46,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2014-07-19,Fecal Coliform,,29000,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2014-07-19,Escherichia coli,,11000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-07-19,Total Coliform,Total,460000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2014-07-19,Turbidity,Total,230,FNU,,USGS-02336360,-84.2244,33.5209
2017-08-31,Stream width measure,,70.0,ft,,USGS-02336360,-84.2244,33.5209
2017-08-31,"Temperature, water",,22.5,deg C,,USGS-02336360,-84.2244,33.5209
2017-08-31,"Temperature, air",,25.1,deg C,,USGS-02336360,-84.2244,33.5209
2017-08-31,Barometric pressure,,739,mm/Hg,,USGS-02336360,-84.2244,33.5209
2017-08-31,Stream flow,,892,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2017-08-31,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2017-08-31,"Height, gage",,5.90,ft,,USGS-02336360,-84.2244,33.5209
2017-08-31,Specific conductance,Total,47,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
2017-08-31,"Acidity, (H+)",Total,0.00014,mg/l,,USGS-02336360,-84.2244,33.5209
2017-08-31,Oxygen,Dissolved,7.6,mg/l,,USGS-02336360,-84.2244,33.5209
2017-08-31,Oxygen,Dissolved,91,% saturatn,,USGS-02336360,-84.2244,33.5209
2017-08-31,pH,Total,6.9,std units,,USGS-02336360,-84.2244,33.5209
2017-08-31,"Height, gage",,1.80,m,,USGS-02336360,-84.2244,33.5209
2017-08-31,Stream flow,,25,m3/sec,Mean,USGS-02336360,-84.2244,33.5209
2017-08-31,Fecal Coliform,,15000,cfu/100ml,,USGS-02336360,-84.2244,33.5209
2017-08-31,Escherichia coli,,21000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-08-31,Total Coliform,Total,770000,MPN/100 ml,,USGS-02336360,-84.2244,33.5209
2017-08-31,Turbidity,Total,300,FNU,,USGS-02336360,-84.2244,33.5209
2017-06-13,Stream width measure,,35.0,ft,,USGS-02336360,-84.2244,33.5209
2017-06-13,"Temperature, water",,23.5,deg C,,USGS-02336360,-84.2244,33.5209
2017-06-13,"Temperature, air",,25.7,deg C,,USGS-02336360,-84.2244,33.5209
2017-06-13,Barometric pressure,,744,mm/Hg,,USGS-02336360,-84.2244,33.5209
2017-06-13,Stream flow,,21,ft3/s,Mean,USGS-02336360,-84.2244,33.5209
2017-06-13,Number of sampling points,,1,count,,USGS-02336360,-84.2244,33.5209
2017-06-13,"Height, gage",,0.85,ft,,USGS-02336360,-84.2244,33.5209
2017-06-13,Specific conductance,Total,92,uS/cm @25C,,USGS-02336360,-84.2244,33.5209
